City,Latitude,Longitude
hidden valley farms,34.1311111,-84.2963889
higdon,34.8963889,-84.4388889
higgins mill,33.1283333,-84.0044444
higgston,32.2163889,-82.4672222
high falls,33.1755556,-84.0255556
high hill lake,31.235,-81.5319444
high point,30.915,-81.4225
high shoals,33.8208333,-83.5061111
highgate,33.4938889,-82.0663889
highland colony,34.0663889,-84.4169444
highland estates,32.5897222,-83.6444444
highland heights,30.8788889,-83.2747222
highland hills,33.5477778,-84.4455556
highland mills,33.2777778,-84.2827778
highland oaks,30.7580556,-81.5222222
highland park,32.0094444,-81.1005556
highland pines,32.5577778,-84.9469444
highland village,33.5286111,-84.1913889
highpoint forest,33.8833333,-84.3638889
highpoint mobile home park,33.5263889,-83.8536111
hightower,34.3061111,-84.2147222
hightower forest,33.7069444,-83.9138889
highview acres,33.5008333,-82.1430556
hilderbrand,33.6888889,-84.6608333
hill city,34.5988889,-85.0055556
hill forest estates,34.0416667,-84.7083333
hill and dale trailer park,33.4816667,-82.1427778
hillandale,33.5905556,-84.4816667
hillbrook,33.505,-82.1358333
hillcrest,33.8608333,-83.4402778
hillcrest valley,33.7827778,-84.5458333
hillcroft heights,34.1847222,-83.8375
hillman,33.6008333,-82.7977778
hills,34.6,-83.5163889
hills park,33.805,-84.4344444
hills store,33.0191667,-81.6011111
hills-a-rolling,34.0930556,-84.6458333
hillsboro,33.1797222,-83.6411111
hillsdale,31.4675,-83.5991667
hillsdale heights,33.8419444,-84.6527778
hillside cottages,33.7897222,-84.3647222
hilltop,33.1038889,-84.4361111
hilton,31.2880556,-85.0652778
hilton heights,32.4888889,-84.9494444
hiltonia,32.8833333,-81.6583333
hilyer,32.9813889,-84.9930556
hinesville,31.8466667,-81.5961111
hinkles,34.9083333,-85.3944444
hinson crossing,31.1730556,-82.6661111
hinsonton,31.1794444,-84.0286111
hinton,34.4808333,-84.5827778
hiram,33.8755556,-84.7622222
hix,34.1825,-83.3416667
hobby,31.6625,-83.7408333
hoboken,31.1808333,-82.135
hog mountain,34.0494444,-83.9291667
hogan,31.1075,-81.575
hogansville,33.1730556,-84.915
hogg mountain,32.9586111,-85.0791667
hoggard mill,31.2169444,-84.4708333
holbrook,34.2127778,-84.2711111
holcomb,34.4127778,-84.2805556
holders,34.1397222,-83.6316667
holiday estates,33.9491667,-83.4522222
holiday heights,34.2541667,-83.8966667
holiday hills,33.585,-84.3680556
holiday meadows,34.2161111,-83.9066667
holiday park,33.5166667,-82.1202778
holiday villa,34.2427778,-83.9025
holland,34.3519444,-85.3725
holland manor,33.7005556,-84.7275
hollands folly,31.4627778,-84.1027778
holley,34.6633333,-84.8288889
hollingsworth,34.4386111,-83.5083333
hollis,30.9225,-83.7391667
hollis heights,33.61,-84.855
hollonville,33.1655556,-84.4605556
hollow hills,33.5683333,-83.7586111
hollow oaks,33.4769444,-83.9138889
holly bluff,32.5730556,-83.5813889
holly brook,33.6338889,-84.5797222
holly hill,33.0852778,-85.0513889
holly hills,33.9283333,-83.4416667
holly oaks,34.0283333,-84.4691667
holly spring,34.2347222,-84.7383333
holly springs,34.1738889,-84.5013889
hollyberry,33.8427778,-84.8680556
hollydale,33.5825,-84.4575
hollywood,34.6494444,-83.4475
holmesville,31.7036111,-82.3208333
holt,31.5038889,-84.4536111
home place acres,33.8541667,-84.8436111
homeland,30.8558333,-82.0211111
homer,34.3336111,-83.4991667
homerville,31.0363889,-82.7472222
homes of mansfield,33.9347222,-83.4355556
homestead,33.5938889,-84.2625
homestead acres,34.0827778,-84.6805556
homewood hills,33.9772222,-83.4297222
honeysuckle plantation,33.8672222,-84.8444444
honora,33.9072222,-82.51
hood,34.7636111,-83.8741667
hooker,34.9788889,-85.4338889
hooper,33.7383333,-85.3375
hopecastle forest,33.9683333,-84.7819444
hopeful,33.5105556,-84.4986111
hopeulikit,32.5213889,-81.8505556
hopewell,30.9830556,-81.7511111
hopkins,30.9713889,-82.4305556
hopkins mill,33.9486111,-84.1611111
horne,32.2822222,-83.105
horns,32.6752778,-84.0036111
horns crossroads,32.9816667,-84.0755556
horse lake estates,34.675,-85.2688889
horseleg estates,34.2402778,-85.2027778
horseshoe bend,32.4144444,-81.8427778
horseshoe springs,33.6366667,-83.9416667
hortense,31.3363889,-81.9563889
hoschton,34.0963889,-83.7613889
hothouse,34.9344444,-84.3038889
houston,33.1594444,-85.1377778
houston lake,32.4955556,-83.6761111
houston lake woods,32.5013889,-83.6763889
howard,32.5958333,-84.3844444
howards mill,31.1561111,-84.9947222
howell,33.5563889,-82.3180556
howell estates,33.5486111,-84.42
howell grove,33.3236111,-83.0891667
hub junction,33.5994444,-83.7502778
hubbardsville,34.3644444,-84.2377778
huber,32.7041667,-83.5563889
hubert,32.3063889,-81.4919444
huffaker,34.28,-85.2436111
huffer,31.5627778,-82.7941667
hughland,32.045,-82.055
hull,34.0147222,-83.2938889
hunt club,34.0075,-84.6647222
hunters,32.6544444,-81.5505556
hunters crossroad,32.9591667,-84.7605556
hunters glen,33.8152778,-84.2027778
hunters mill,34.1180556,-84.4372222
hunters ridge,33.9005556,-83.3177778
hunting creek,33.9938889,-84.0416667
huntington,32.4875,-81.7763889
huntington creek,33.4772222,-84.4336111
huntington park,33.9527778,-83.4683333
huntington place,33.3680556,-84.5333333
huntington south,33.4027778,-84.4252778
huntley hill,33.9119444,-84.3041667
hunts,33.3402778,-83.4058333
hunts corner,34.53,-84.8455556
hurst,34.8411111,-84.1891667
hutchins,33.8416667,-83.1680556
huxford,31.5591667,-81.5102778
hyatt,33.3436111,-85.1694444
hyde park,33.7286111,-84.7277778
hyde park mobile home park,33.6344444,-84.3188889
ida vesper,32.3177778,-84.6961111
ideal,32.3694444,-84.1880556
idlewood,32.8613889,-83.7219444
idlewood acres,33.8266667,-84.2247222
idlewood vally,33.905,-84.405
idylwilde,33.5222222,-82.1333333
idylwood,33.8744444,-83.3144444
ila,34.1725,-83.2922222
imlac,33.0244444,-84.5627778
imperial,33.3438889,-83.405
imperial estates,33.67,-84.8122222
inaha,31.6186111,-83.6061111
independence walk,34.0883333,-84.5527778
indian bend,33.1408333,-85.1138889
indian creek,31.5697222,-84.255
indian crossing,33.9347222,-84.1780556
indian hill estates,33.5305556,-84.3188889
indian hills,33.9652778,-84.4419444
indian lake,33.8958333,-84.7544444
indian rose,33.8466667,-84.7325
indian springs,33.2425,-83.9208333
indian valley,34.1175,-84.8525
indian valley estates,34.0847222,-84.5283333
indian village,34.0994444,-84.6872222
indianola,30.8641667,-83.1894444
inglenook,33.9183333,-84.0266667
ingleside,32.8513889,-83.6755556
inman,33.3852778,-84.4119444
inman park,33.7575,-84.3627778
innsbrook,33.7902778,-84.0088889
innsbrook west,33.7858333,-84.0186111
inverness farms,33.9763889,-83.4644444
ione,31.0122222,-83.7338889
iron city,31.0133333,-84.8130556
iron gate,33.4747222,-84.3536111
iron hill,34.0805556,-84.6938889
iron springs crossroads,33.2880556,-83.8947222
iron stab,34.0352778,-84.9436111
irondale,33.4805556,-84.3588889
irongate,32.4180556,-81.8375
irwins crossroads,32.8572222,-82.8494444
irwinton,32.8111111,-83.1727778
irwinville,31.6480556,-83.3827778
isabella,31.5683333,-83.8538889
island retreat,31.1591667,-81.3911111
island view,31.1916667,-81.4666667
isle of armstrong,32.0375,-81.0397222
isle of hope,31.9816667,-81.0611111
ithaca,33.6805556,-84.9480556
ivanhoe,32.2838889,-81.4775
ivey,32.9069444,-83.2908333
ivey estates,33.7061111,-84.7333333
ivey terrace,33.7975,-84.5388889
iveys mill,31.3911111,-84.5861111
ivy point,33.7838889,-84.6025
ivylog,34.9619444,-84.0588889
ivywood,33.9041667,-83.3988889
jackson,33.2944444,-83.9661111
jackson estates,33.5575,-84.4375
jackson heights,33.7519444,-82.7797222
jackson square,34.0163889,-84.0508333
jackson township,33.9694444,-84.0480556
jacksons crossroads,33.8902778,-82.845
jacksonville,31.8125,-82.9791667
jade lake village,33.3319444,-84.6197222
jake,33.6519444,-85.2275
jakin,31.0908333,-84.9822222
jamaica,31.2516667,-81.6525
jamaica estates,33.5333333,-82.1236111
jamerson forest,34.0638889,-84.5097222
james,32.9663889,-83.4738889
james acres,33.8016667,-84.5958333
james heights,33.8422222,-84.6588889
jamesburg,34.8919444,-85.4119444
jamestown,32.2722222,-84.8391667
jarrard,33.5261111,-84.3458333
jarratt crossing,34.0438889,-84.7319444
jarrell,32.6633333,-84.2813889
jarrett,34.2505556,-83.7194444
jasper,34.4677778,-84.4291667
jay bird springs,32.1311111,-83.0055556
jeff,31.5561111,-84.81
jefferson,34.1169444,-83.5725
jefferson valley,33.9936111,-83.4283333
jeffersonville,32.6875,-83.3466667
jenkinsburg,33.3244444,-84.0358333
jennie,32.0505556,-81.8891667
jennings mill,33.9186111,-83.475
jennings yard,33.3827778,-84.5380556
jeptha,34.1383333,-83.1011111
jersey,33.7155556,-83.7988889
jerusalem,30.9780556,-81.8458333
jesup,31.6072222,-81.8855556
jeterville,31.2427778,-84.7061111
jewell,33.2961111,-82.7775
jewelville,34.3719444,-83.4038889
jewtown,31.1619444,-81.3969444
jimps,32.3855556,-81.8355556
jinks,30.7163889,-84.8238889
joel,33.4755556,-85.2380556
john ross estates,34.9763889,-85.2791667
johnson,34.1722222,-83.9708333
johnson corner,32.065,-82.3013889
johnson crossroads,32.9011111,-84.5991667
johnson land,33.6791667,-84.7869444
johnstons crossing,33.8097222,-84.51
johnstonville,33.0894444,-84.0744444
jolly,33.1222222,-84.39
jones,31.6336111,-81.4802778
jones bridge landing,33.9936111,-84.2180556
jones creek,34.8447222,-84.1069444
jones crossing,31.6413889,-84.9722222
jones crossroads,31.1741667,-84.9369444
jones heights,34.2333333,-84.8625
jones hill estates,33.3638889,-84.4833333
jones mobile home park,33.9244444,-84.1780556
jones road subdivision,32.7277778,-83.7163889
jones settlement,32.9836111,-84.4711111
jones spur,31.4266667,-84.635
jonesboro,33.5213889,-84.3538889
jonestown,34.9872222,-84.3880556
jonesville,33.56,-85.2316667
jordan,32.0347222,-82.6688889
jordan place,31.7558333,-84.2086111
joseph estates,33.8672222,-84.8344444
julia,33.5016667,-84.0991667
julienton,31.5602778,-81.3019444
juliette,33.1072222,-83.8002778
junction city,32.6033333,-84.4594444
juniper,32.5311111,-84.6044444
juno,34.4758333,-84.1941667
junta,34.1736111,-84.8008333
jushua tree villas,33.5291667,-82.0855556
k'ville,31.5563889,-82.1258333
kaolin,33.0261111,-82.8808333
kartah,34.4477778,-85.2486111
katherine valley,33.5875,-84.275
kathleen,32.4958333,-83.6077778
keener estates,33.9361111,-84.7716667
keith,34.9180556,-85.0419444
keiths mill,34.7430556,-84.8811111
keithsburg,34.2744444,-84.4516667
keller,31.8430556,-81.2538889
kelleytown,33.5372222,-84.0891667
kellogg creek,34.1136111,-84.6080556
kellogg creek north,34.1236111,-84.6077778
kelltown,31.3947222,-83.5369444
kelly,33.4402778,-83.6194444
kelvin grove,31.1597222,-81.3797222
kemp,34.3625,-83.8141667
kennedy,33.7997222,-84.6008333
kennelworth,33.5008333,-82.0411111
kennesaw,34.0233333,-84.6155556
kennesaw acres,34.0261111,-84.6569444
kensington,33.4977778,-82.1583333
kensington park,32.0233333,-81.1019444
kenton place,33.3541667,-84.5386111
kenwood,33.5113889,-84.4361111
kenwood forest,33.5008333,-84.4194444
kettle creek,33.4697222,-82.1702778
kewanee,32.4933333,-83.0902778
kewanee farms,32.6733333,-83.735
keyland woods,33.4027778,-84.4386111
keysville,33.2336111,-82.2325
kibbee,32.2875,-82.5252778
kiker,34.6666667,-84.5008333
kilby mill,34.9502778,-83.4927778
kildare,32.5341667,-81.4555556
killarney,31.1372222,-84.9413889
killarney hills,33.7855556,-84.6861111
killarney west,33.8697222,-83.4363889
kimberly,33.5680556,-84.4877778
kimbrough,32.0061111,-84.65
kimmeridge,33.3647222,-84.5294444
kinderlou,30.8008333,-83.3675
king city,31.1361111,-81.4008333
kingridge estates,34.0888889,-84.5386111
kingridge north,34.0961111,-84.5413889
kingridge west,34.0919444,-84.5508333
kings cove,32.8544444,-83.7830556
kings crest subdivision,32.4833333,-83.7858333
kings crossing,34.0669444,-84.5386111
kings forest,33.5827778,-84.4452778
kings mountain,33.8347222,-84.1388889
kings park,32.8452778,-83.5527778
kings point,33.6661111,-84.78
kings ridge,33.7294444,-84.2044444
kings row,33.6833333,-84.2180556
kings terrace,31.1444444,-81.3963889
kings west,33.6755556,-84.7777778
kings wood,31.9777778,-81.1
kingsboro,32.7083333,-84.8694444
kingsland,30.7997222,-81.69
kingston,34.2369444,-84.9441667
kingswood,33.9297222,-83.4527778
kingtown,34.9758333,-84.3780556
kinlaw,30.8444444,-81.6758333
kinseytown,34.5880556,-83.6505556
kinstle,31.2244444,-81.4922222
kiokee,33.5944444,-82.2208333
kirby,32.5111111,-82.3347222
kirk,33.1977778,-85.1505556
kirkland,31.3080556,-82.9083333
kirkland acres,33.5972222,-83.9527778
kirkwood,31.1786111,-83.7619444
kite,32.6922222,-82.5147222
klondike,32.3480556,-83.5761111
knights landing,33.5633333,-83.9288889
knob hill,33.5805556,-85.0263889
knollwood,33.5666667,-84.3047222
knott,33.0116667,-84.9380556
knotts landing,34.0783333,-84.4508333
knotts pointe,34.0747222,-84.4333333
knox landing,34.1383333,-84.3416667
knox springs estates,33.7833333,-84.5769444
knoxville,32.7241667,-83.9977778
kramer,31.9558333,-83.39
krannert,34.2572222,-85.3275
kunuga hills,33.5152778,-84.3241667
kyle,34.9569444,-84.3569444
la bama,33.8061111,-84.5886111
la crosse,32.1866667,-84.2402778
la grange,33.0391667,-85.0313889
la mancha,33.9388889,-84.0413889
la vista,33.815,-84.335
lafayette,34.7047222,-85.2819444
laconte,31.2130556,-83.4491667
ladds,34.1486111,-84.8294444
lafayette estates,33.5383333,-84.4561111
laffingal,34.1913889,-84.6486111
laingkat,30.7191667,-84.4883333
lake capri,33.7152778,-84.0522222
lake carlton,33.8508333,-83.9397222
lake chase,33.4886111,-84.3294444
lake cindy estates,33.4138889,-84.2977778
lake city,33.6063889,-84.3352778
lake colony,33.9777778,-84.405
lake creek,34.0702778,-85.2172222
lake cumberland west,33.5805556,-82.1972222
lake estates,33.7563889,-84.6447222
lake farm,34.3438889,-83.8763889
lake forest,34.0766667,-84.5694444
lake forest cove,33.3897222,-84.5697222
lake forest glen,33.3858333,-84.5613889
lake forest hills,33.0425,-85.0980556
lake haven,34.39,-83.8163889
lake island estates,33.9097222,-84.3958333
lake jodeco,33.5055556,-84.2911111
lake lanier vista,34.1472222,-84.0202778
lake latimer,34.0669444,-84.5477778
lake lucerne estates,33.8336111,-84.0983333
lake park,30.6819444,-83.1797222
lake pointe,34.1119444,-84.6125
lake ranch,34.3383333,-83.9188889
lake royal,33.4936111,-82.1694444
lake sardis estates,32.7122222,-83.7427778
lake shore,34.4158333,-83.9708333
lake spivey estates,33.5113889,-84.3016667
lake swan,33.8533333,-84.8230556
lake talmadge,33.4183333,-84.3244444
lake tara,33.5416667,-84.35
lake villas,33.9869444,-84.2902778
lake watch,34.3786111,-83.8122222
lake west point estates,33.1125,-85.05
lake wildwood,33.8572222,-83.4347222
lakehills,33.4088889,-84.7716667
lakeland,31.0408333,-83.0752778
lakeland heights,34.3669444,-83.8091667
lakeland hills,33.7661111,-84.705
lakemont,34.7819444,-83.4163889
lakemont town homes,30.7672222,-81.6180556
lakemoore heights,34.2686111,-85.1252778
lakeshore estates,34.3013889,-83.8588889
lakeside,32.8411111,-83.5738889
lakeside grove,33.3797222,-83.8530556
lakeside hills,33.9444444,-83.3158333
lakeside mobile home park,33.7880556,-84.6822222
lakeside park,31.9983333,-81.0666667
lakeview,32.8744444,-83.7694444
lakeview estates,33.4508333,-84.4916667
lakeview heights,33.6188889,-84.4505556
lakeview meadows,33.1380556,-84.9797222
lakewood,33.9433333,-83.3494444
lakewood heights,33.7047222,-84.3786111
lamar,31.1402778,-84.4930556
lamara heights,32.0333333,-81.1036111
lamarville,32.0336111,-81.1486111
lamb town,32.0286111,-83.7155556
lambright,31.5125,-82.3444444
lamkin,33.5141667,-82.0977778
lamplighter village mobile home park,33.9027778,-84.6
lance mill,34.9477778,-84.1430556
land of lakes,34.0944444,-84.56
land-o-plenty subdivision,33.6019444,-85.0983333
landrum,34.4141667,-84.0194444
lands crossroads,31.7194444,-83.3847222
lands end,30.7397222,-81.5216667
laney,31.2083333,-84.0266667
lanford,33.8477778,-84.1291667
langdon,32.9452778,-84.6008333
lanier,32.1297222,-81.5369444
lanier heights,32.8163889,-83.5686111
lanier north woods,34.3744444,-83.8605556
lanier northwest,34.3322222,-83.9266667
lanier valley,34.3022222,-83.8658333
lansdowne,34.0108333,-84.5044444
lashley,32.5458333,-83.6113889
lassiter,33.5111111,-83.8555556
lathemtown,34.2461111,-84.3072222
laurel brook,33.8883333,-84.4
laurel chase,33.8427778,-83.4861111
laurel creek,33.7958333,-84.0458333
laurel crest subdivision,32.4930556,-83.7033333
laurel falls,34.8591667,-83.3972222
laurel grove,34.1547222,-84.2958333
laurel heights,33.6841667,-84.7983333
laurel hill,33.4327778,-82.0569444
laurel hills,34.0444444,-84.6736111
laurel woods,33.5877778,-84.4836111
laurelwood,33.5758333,-84.4447222
laurelwood estates,34.9041667,-85.3255556
laurens hill,32.5205556,-83.1461111
lavender,34.2919444,-85.3411111
lavonia,34.4358333,-83.1069444
lawrence estates,33.8019444,-84.6311111
lawrences mill,32.9833333,-84.4997222
lawrenceville,33.9561111,-83.9880556
lawson highlands,34.3913889,-83.8311111
lawton,32.8716667,-81.9455556
lax,31.4730556,-83.1216667
le dan,34.3661111,-83.8711111
lepageville,32.0716667,-81.0591667
lea glen,32.4455556,-83.6730556
leadmore,33.455,-83.9536111
leaf,34.5744444,-83.6611111
leah,33.6630556,-82.3355556
leake,31.54,-81.9005556
leary,31.4855556,-84.5138889
leathersville,33.7166667,-82.44
lebanon,34.1427778,-84.5094444
lecount,31.6797222,-81.4588889
ledgewood,33.4477778,-84.5016667
lee pope,32.6119444,-83.9558333
leefield,32.4180556,-81.6136111
lees crossing,33.0308333,-85.0611111
lees mill,33.5022222,-84.5269444
leesburg,31.7319444,-84.1708333
leeward park,33.7569444,-84.6536111
lehigh,31.6652778,-82.7155556
leisure acres,33.7519444,-84.6536111
leisure heights,33.6127778,-85.0561111
leisure lake,34.4144444,-83.9422222
leisure woods,33.7027778,-84.2302778
lela,30.9830556,-84.8630556
leland,33.8122222,-84.5588889
leliaton,31.3247222,-82.9933333
lenora,33.8030556,-84.0033333
lenox,31.2713889,-83.465
leo,34.5411111,-83.7405556
leslie,31.9552778,-84.0866667
leslie estates,33.7263889,-84.2186111
lester,33.5991667,-84.6436111
lester woods,33.9036111,-84.1088889
letford,32.0386111,-81.6013889
level creek,34.0841667,-84.0730556
leverett,33.8105556,-82.3911111
leveretts,31.9427778,-84.57
levgard estates,33.5780556,-84.455
lewis,32.8016667,-81.6816667
lewis corner,34.515,-84.8102778
lewiston,33.51,-82.2022222
lewiston downs,33.4927778,-82.2033333
lewner,34.9488889,-84.1577778
lexington,33.8697222,-83.1119444
lexington creek,33.5136111,-84.3883333
lexington estates,33.9069444,-83.3205556
lexington heights,33.9425,-83.3416667
lexsy,32.4683333,-82.2975
liberty,31.1786111,-85.0722222
liberty city,32.0475,-81.1377778
liberty hill,33.1533333,-84.1341667
liberty view,32.7272222,-83.6875
lickskillet,34.9172222,-84.4125
lifsey,33.0366667,-84.3733333
lilburn,33.89,-84.1430556
lilly,32.1469444,-83.8775
lily pond,34.4338889,-84.9519444
limerick,31.8366667,-81.3861111
limetree,33.6175,-84.465
